Time,ID,x,y
0.320000,488,6.246487,9.217184
0.320000,489,-5.313138,-4.684233
0.320000,490,-2.646207,-8.747831
0.320000,491,-7.528763,-7.263496
0.320000,492,1.777286,-2.169743
0.320000,493,-4.157826,-4.403647
0.320000,494,-131.366809,124.671631
0.320000,495,8.957697,-1.797712
0.320000,496,-3.628292,6.039905
0.320000,497,5.289693,10.869534
0.320000,498,4.185968,-2.188123
0.320000,499,0.477958,-6.652872
0.320000,500,0.575884,7.943638
0.320000,501,-4.172958,-5.327830
0.320000,502,0.695090,0.468644
0.320000,503,2.445733,10.053553
0.320000,504,3.187408,11.624987
0.320000,505,6.759518,-8.835379
0.320000,506,1.617462,-7.611509
0.320000,507,-8.133300,6.522462
0.320000,508,-11.715913,-7.672022
0.320000,509,-0.248329,2.627864
0.320000,510,3.279636,-5.619482
0.320000,511,4.904556,0.322289
0.320000,512,2.946227,7.737372
0.320000,513,3.511061,8.588375
0.320000,514,-5.202201,4.727125
0.320000,515,6.150925,8.699543
0.320000,516,8.263026,2.912738
0.320000,517,-1.853318,-3.690560
0.320000,518,9.251220,-6.559108
0.320000,519,1.998667,5.844215
0.320000,520,-7.780878,-5.164682
0.320000,521,-41.689189,4.862125
0.320000,522,-9.179619,8.362146
0.320000,523,-0.195011,0.708628
0.320000,524,4.807830,-8.343791
0.320000,525,100.089022,29.709739
0.320000,526,-6.380503,-1.362181
0.320000,527,-6.230251,-1.023293
0.320000,528,3.865746,-4.298311
0.320000,529,6.206509,8.384586
0.320000,530,-9.424150,5.877577
0.320000,531,-1.320075,-3.244234
0.320000,532,-1.713581,-6.065108
0.320000,533,-10.813126,1.152962
0.320000,534,0.759415,6.375029
0.320000,535,7.128251,6.916812
0.320000,536,-13.170692,-17.319395
0.320000,537,2.051930,6.763961
0.320000,538,-7.848687,8.770904
0.320000,539,4.103052,-6.468006
0.320000,540,10.121270,-2.769481
0.320000,541,-2.469048,-6.718238
0.320000,542,-5.766866,-6.040361
0.320000,543,-1.832157,8.421257
0.320000,544,-7.210268,3.690645
0.320000,545,4.031416,-0.355501
0.320000,546,6.080940,-0.854896
0.320000,547,9.293835,-6.996313
0.320000,548,1.792803,-8.061632
0.320000,549,3.620318,5.775870
0.320000,550,7.052775,4.589763
0.320000,551,0.759584,9.130816
0.320000,552,9.908482,-5.660028
0.320000,553,5.973759,3.261064
0.320000,554,4.090631,4.702255
0.320000,555,7.749806,4.071058
0.320000,556,-1.289427,11.309330
0.320000,557,-6.185148,2.759301
0.320000,558,6.516107,2.790698
0.320000,559,3.100506,1.318951
0.320000,560,-4.207770,5.910199
0.320000,561,-0.708687,-11.152551
0.320000,562,-6.754234,-1.650979
0.320000,563,-6.525278,-10.375677
0.320000,564,6.898421,3.848089
0.320000,565,-9.692423,-6.183729
0.320000,566,-4.624450,-3.136848
0.320000,567,-4.753277,-7.241695
0.320000,568,1.345145,2.987880
0.320000,569,-7.984269,8.286320
0.320000,570,4.694798,-0.069891
0.320000,571,-9.321432,-7.496499
0.320000,572,2.567860,5.436615
0.320000,573,-1.560378,-4.500765
0.320000,574,-9.430813,8.414305
0.320000,575,5.353142,1.839778
0.320000,576,2.181632,-8.035692
0.320000,577,-3.113828,5.241699
0.320000,578,-0.451806,30.706570
0.320000,579,-8.093880,15.051481
0.320000,580,-1.003359,-3.051332
0.320000,581,-1.360346,-11.013718
0.320000,582,2.702564,4.952913
0.320000,583,12.920862,-10.726718
0.320000,584,2.151319,-2.238539
0.320000,585,-9.225831,-2.220911
0.320000,586,-2.693812,-7.956978
0.320000,587,0.747003,-7.597002
0.320000,588,-4.119096,6.222830
0.320000,589,-7.687771,4.997268
0.320000,590,8.641053,-9.433250
0.320000,591,-3.145230,1.258029
0.320000,592,-7.655515,7.646190
0.320000,593,-7.484307,-8.320564
0.320000,594,-5.379903,-3.729712
0.320000,595,6.325880,-7.392904
0.320000,596,4.961714,-7.866484
0.320000,597,8.585070,-0.451902
0.320000,598,0.469357,-7.824057
0.320000,599,2.599763,6.349695
0.320000,600,-4.184609,-0.914461
0.320000,601,-7.005253,7.101756
0.320000,602,54.392021,-19.778850
0.320000,603,6.394111,3.722943
0.320000,604,8.505137,-0.459329
0.320000,605,-7.387769,-5.015469
0.320000,606,-2.236779,3.797028
0.320000,607,-5.574223,-8.106891
0.320000,608,-3.311813,6.968694
0.320000,609,-2.118522,-6.975798
0.320000,610,1.121628,5.625456
0.320000,611,7.728118,5.696264
0.320000,612,0.488475,-8.243485
0.320000,613,1.768706,-6.188047
0.320000,614,-7.621547,-6.187287
0.320000,615,-6.066321,-6.664694
0.320000,616,0.330601,-1.849621
0.320000,617,7.835604,-6.912800
0.320000,618,77.666154,-113.766678
0.320000,619,10.554667,-8.636673
0.320000,620,-2.810964,4.652922
0.320000,621,-8.481608,2.935797
0.320000,622,7.770930,4.185256
0.320000,623,7.537612,5.154538
0.320000,624,-5.598468,0.254482
0.320000,625,3.354131,-7.733196
0.320000,626,7.853073,7.110548
0.320000,627,-9.063532,-0.445693
0.320000,628,-10.838593,-9.220410
0.320000,629,-9.977531,4.245454
0.320000,630,2.707288,6.686563
0.320000,631,-6.255732,-0.491912
0.320000,632,15.256506,4.936436
0.320000,633,3.044744,4.209682
0.320000,634,-5.695314,-11.007871
0.320000,635,5.974343,3.343044
0.320000,636,3.220090,-1.365810
0.320000,637,-7.328884,-0.258438
0.320000,638,-5.964106,0.496482
0.320000,639,-2.640067,1.189466
0.320000,640,-0.917576,10.080164
0.320000,641,8.590840,7.619595
0.320000,642,-3.056177,-6.639330
0.320000,643,3.332228,-5.197842
0.320000,644,-0.874582,-9.454082
0.320000,645,9.817650,10.474741
0.320000,646,1.938761,-4.671745
0.320000,647,-5.878677,2.210270
0.320000,648,-34.378077,-42.702329
0.320000,649,-7.855334,8.745622
0.320000,650,-8.721951,-4.749582
0.320000,651,-1.383279,8.085313
0.320000,652,2.238288,5.644679
0.320000,653,7.051701,-3.375479
0.320000,654,2.545688,6.485566
0.320000,655,0.697926,3.037802
0.320000,656,-9.282616,2.802624
0.320000,657,-2.711541,-2.634766
0.320000,658,-1.902914,3.350542
0.320000,659,-1.193111,2.888631
0.320000,660,4.409444,2.193150
0.320000,661,6.172075,-1.494968
0.320000,662,-5.393022,-8.132180
0.320000,663,9.477401,2.531842
0.320000,664,7.406881,2.959136
0.320000,665,2.023147,14.567986
0.320000,666,3.234033,5.787906
0.320000,667,7.889337,-2.289402
0.320000,668,-1.812507,-4.093241
0.320000,669,-9.317526,6.456187
0.320000,670,4.210239,-6.723305
0.320000,671,-10.360607,3.499361
0.320000,672,-5.534462,-1.178537
0.320000,673,2.618395,8.901654
0.320000,674,7.604143,3.119575
0.320000,675,-13.687744,-7.549891
0.320000,676,5.091257,3.120515
0.320000,677,7.487762,2.338547
0.320000,678,0.924894,3.102530
0.320000,679,1.259709,10.015568
0.320000,680,-2.513357,-8.618156
0.320000,681,5.646134,-2.347436
0.320000,682,-8.867283,7.920041
0.320000,683,-5.286097,3.576565
0.320000,684,0.845401,-3.497245
0.320000,685,3.192126,-0.195033
0.320000,686,7.485762,44.134620
0.320000,687,-1.799455,8.895923
0.320000,688,-2.243016,-1.574345
0.320000,689,9.797909,2.533542
0.320000,690,5.735419,-8.882553
0.320000,691,0.766984,-8.719239
0.320000,692,-7.239795,-0.902918
0.320000,693,9.707991,3.219171
0.320000,694,1.239927,-4.509762
0.320000,695,6.894146,3.734174
0.320000,696,-4.979476,-1.276450
0.320000,697,-8.134826,-6.276592
0.320000,698,6.147206,-2.266882
0.320000,699,7.562842,-5.845926
0.320000,700,4.785170,-2.208934
0.320000,701,-7.956007,5.269616
0.320000,702,8.049269,-11.284373
0.320000,703,-9.174440,0.057335
0.320000,704,-3.602148,4.379341
0.320000,705,1.647149,-7.627851
0.320000,706,1.375512,4.878498
0.320000,707,-0.451712,-5.973380
0.320000,708,6.251513,5.259887
0.320000,709,7.504484,0.895141
0.320000,710,-3.454562,8.913621
0.320000,711,7.371283,3.714365
0.320000,712,7.997848,-1.292978
0.320000,713,-8.253855,8.128348
0.320000,714,8.971809,4.010246
0.320000,715,-3.605788,6.933289
0.320000,716,-3.963990,-9.546690
0.320000,717,-9.352766,-8.228951
0.320000,718,-1.152768,2.375606
0.320000,719,-102.399710,-110.872899
0.320000,720,1.452014,1.961272
0.320000,721,-5.604677,7.004502
0.320000,722,-4.037965,-15.823189
0.320000,723,-5.044145,0.600283
0.320000,724,6.876651,2.893281
0.320000,725,8.870370,5.290495
0.320000,726,-4.090756,-9.370867
0.320000,727,7.347642,-8.620916
0.320000,728,9.306567,9.405572
0.320000,729,-1.704420,-0.046472
0.320000,730,5.710242,-0.585600
0.320000,731,0.216477,8.423550
0.320000,732,-4.417757,-5.321850
0.320000,733,3.547385,-9.991731
0.320000,734,-6.533494,-5.489607
0.320000,735,9.124146,-0.001844
0.320000,736,2.386359,3.658691
0.320000,737,-3.166058,7.259835
0.320000,738,14.162720,-3.225031
0.320000,739,0.240685,7.744419
0.320000,740,3.852893,-2.359323
0.320000,741,4.769169,5.625414
0.320000,742,4.437368,-5.345068
0.320000,743,4.516574,-7.191796
0.320000,744,-8.830026,-6.678412
0.320000,745,0.301654,8.541774
0.320000,746,-7.092709,2.067058
0.320000,747,-6.601299,2.587619
0.320000,748,2.243200,-1.083559
0.320000,749,1.664838,-5.778439
0.320000,750,-0.927995,4.911379
0.320000,751,-2.366119,-4.742850
0.320000,752,4.369588,-9.149097
0.320000,753,1.472836,8.324989
0.320000,754,-4.397021,-2.095819
0.320000,755,-4.282547,-0.055827
0.320000,756,-11.414972,4.168752
0.320000,757,-1.980811,82.625384
0.320000,758,7.297885,-8.232101
0.320000,759,-1.164964,-7.602868
0.320000,760,5.342390,0.700895
0.320000,761,-4.482042,-12.904142
0.320000,762,4.447279,5.578471
0.320000,763,-8.154733,0.226902
0.320000,764,5.820767,0.006647
0.320000,765,-5.526755,8.841848
0.320000,766,-1.692845,9.266552
0.320000,767,2.513866,3.337580
0.320000,768,3.588331,10.182637
0.320000,769,7.338896,-7.065087
0.320000,770,1.885675,-7.821012
0.320000,771,-3.485716,-2.051621
0.320000,772,6.038540,-0.678055
0.320000,773,0.295312,2.750759
0.320000,774,-3.804435,-0.871836
0.320000,775,2.853323,0.379930
0.320000,776,9.197012,4.117244
0.320000,777,-11.831728,6.809638
0.320000,778,-8.172215,-2.130118
0.320000,779,0.050036,-1.876373
0.320000,780,6.009644,4.926301
0.320000,781,7.459773,-5.245514
0.320000,782,8.003325,-3.473297
0.320000,783,4.455027,-7.694766
0.320000,784,-25.129114,-3.715897
0.320000,785,9.572397,9.254667
0.320000,786,-0.498495,-2.420356
0.320000,787,0.111248,0.538549
0.320000,788,-1.028801,3.022794
0.320000,789,13.405155,-4.693347
0.320000,790,-2.786896,5.835442
0.320000,791,-5.343785,2.427942
0.320000,792,3.232779,-5.415176
0.320000,793,3.708893,2.873065
0.320000,794,-4.284845,6.114904
0.320000,795,91.609721,45.994877
0.320000,796,-3.780976,-1.927335
0.320000,797,2.368862,4.177386
0.320000,798,8.116216,-3.680376
0.320000,799,-1.855890,-7.555979
0.320000,800,-0.298304,5.033737
0.320000,801,-14.215190,-2.523223
0.320000,802,-6.216673,-1.251122
0.320000,803,-0.931619,6.124915
0.320000,804,2.077400,-4.364345
0.320000,805,-5.277820,-8.813462
0.320000,806,-5.413381,-3.701794
0.320000,807,6.037631,-0.101906
0.320000,808,9.861401,8.749883
0.320000,809,3.184224,6.220113
0.320000,810,-8.212651,-5.169965
0.320000,811,-4.673030,3.958719
0.320000,812,-1.028191,2.310881
0.320000,813,6.132774,-8.534858
0.320000,814,8.494904,-2.766961
0.320000,815,3.110778,6.001235
0.320000,816,6.108169,8.191461
0.320000,817,7.492031,2.249124
0.320000,818,5.860016,-9.866013
0.320000,819,-9.494387,0.609549
0.320000,820,-9.287215,6.427293
0.320000,821,-1.416120,-13.573804
0.320000,822,7.712614,0.386168
0.320000,823,1.744140,-6.881827
0.320000,824,-2.215105,-2.961717
0.320000,825,0.208168,-4.165430
0.320000,826,-8.688948,6.386860
0.320000,827,-7.733233,-2.022559
0.320000,828,-10.437862,7.503582
0.320000,829,-0.297049,-1.219477
0.320000,830,-4.491099,-2.888240
0.320000,831,-0.285610,8.451897
0.320000,832,1.329031,-2.962013
0.320000,833,-5.133966,5.585459
0.320000,834,-18.543691,-89.947039
0.320000,835,-7.481935,-2.527162
0.320000,836,-9.998265,5.786325
0.320000,837,-4.004423,-5.460738
0.320000,838,6.995996,5.390057
0.320000,839,-4.610856,7.007770
0.320000,840,-6.889228,-2.540153
0.320000,841,9.628033,-8.607352
0.320000,842,5.684782,7.327355
0.320000,843,10.281824,8.299788
0.320000,844,1.932004,-4.899159
0.320000,845,12.275086,-20.478590
0.320000,846,-9.249976,6.070515
0.320000,847,4.618550,6.104481
0.320000,848,3.059019,4.719922
0.320000,849,5.430719,7.019436
0.320000,850,2.743009,-4.783042
0.320000,851,-5.350851,-4.684631
0.320000,852,-10.702353,4.371098
0.320000,853,-0.207111,5.636301
0.320000,854,0.136185,-4.742804
0.320000,855,-8.883564,-4.939477
0.320000,856,5.238835,6.769314
0.320000,857,-8.069827,4.670380
0.320000,858,6.517791,-5.662793
0.320000,859,6.599711,8.278691
0.320000,860,5.797119,-6.108535
0.320000,861,5.877029,-7.924902
0.320000,862,-3.554356,-6.613549
0.320000,863,9.519438,4.333218
0.320000,864,9.827077,17.249571
0.320000,865,0.792294,-8.091722
0.320000,866,8.267048,-1.313575
0.320000,867,0.797693,-4.752268
0.320000,868,-1.989240,-2.405871
0.320000,869,-5.129690,7.764856
0.320000,870,-0.071970,-1.147145
0.320000,871,4.525970,-0.505337
0.320000,872,2.298162,9.724318
0.320000,873,-8.935723,-7.451623
0.320000,874,3.222517,1.830802
0.320000,875,8.524377,3.707039
0.320000,876,-7.339799,4.958917
0.320000,877,8.589081,7.562984
0.320000,878,-9.036843,4.728328
0.320000,879,4.369646,-6.806035
0.320000,880,8.066249,3.207869
0.320000,881,5.280102,1.012392
0.320000,882,-8.252725,-4.107617
0.320000,883,-7.294709,4.437135
0.320000,884,5.899945,-2.997095
0.320000,885,7.103237,-9.480739
0.320000,886,6.064627,-6.494086
0.320000,887,-2.652098,1.985732
0.320000,888,-2.883160,3.114170
0.320000,889,7.357314,6.348881
0.320000,890,-4.810906,4.589590
0.320000,891,-1.869740,-4.102335
0.320000,892,3.561356,-5.776567
0.320000,893,-0.567187,-7.826784
0.320000,894,-7.589687,8.518337
0.320000,895,-5.789930,-6.046610
0.320000,896,5.675428,4.873744
0.320000,897,0.269847,8.842156
0.320000,898,4.898412,1.829412
0.320000,899,-5.467991,-9.321831
0.320000,900,-4.611163,0.003067
0.320000,901,-9.397065,0.329908
0.320000,902,6.751442,-9.267241
0.320000,903,9.304062,-7.481072
0.320000,904,6.812847,3.971766
0.320000,905,9.284953,11.059992
0.320000,906,-7.679774,-8.674009
0.320000,907,0.611881,4.834630
0.320000,908,8.232598,2.264415
0.320000,909,-0.436511,3.223372
0.320000,910,2.855517,-9.318191
0.320000,911,-8.171236,5.854437
0.320000,912,-6.023524,0.704710
0.320000,913,-0.127161,1.475383
0.320000,914,2.756749,9.119268
0.320000,915,-25.429235,-93.041032
0.320000,916,-0.608713,29.444353
0.320000,917,4.930227,17.671862
0.320000,918,-6.506744,-4.725009
0.320000,919,5.165987,8.925388
0.320000,920,-5.543851,-1.277697
0.320000,921,-4.495419,3.808862
0.320000,922,-5.823103,-8.323714
0.320000,923,-1.935970,-3.934919
0.320000,924,8.020126,-6.840434
0.320000,925,13.338887,1.800014
0.320000,926,-1.483214,1.212542
0.320000,927,17.822481,29.087315
0.320000,928,0.105424,-8.335426
0.320000,929,-8.597560,-3.245228
0.320000,930,-1.037476,3.822940
0.320000,931,-3.408314,0.771679
0.320000,932,0.717012,6.576296
0.320000,933,-0.385294,3.771198
0.320000,934,-0.081266,1.626148
0.320000,935,0.114076,-5.218386
0.320000,936,-22.836983,17.876045
0.320000,937,2.874634,-5.375507
0.320000,938,-2.342236,2.059068
0.320000,939,-7.682160,7.922720
0.320000,940,-1.957633,-1.736836
0.320000,941,-3.450239,3.912847
0.320000,942,-8.157858,-5.856812
0.320000,943,-6.384118,-3.273773
0.320000,944,-2.057587,-0.446449
0.320000,945,-4.563819,0.711044
0.320000,946,5.754860,-6.740502
0.320000,947,8.218812,-9.638649
0.320000,948,2.847702,2.657690
0.320000,949,-3.116338,3.811665
0.320000,950,-3.288061,-0.306229
0.320000,951,8.908767,-4.179085
0.320000,952,-6.819453,9.140842
0.320000,953,0.351537,6.404705
0.320000,954,5.084895,4.379046
0.320000,955,3.031286,6.477695
0.320000,956,-10.805013,8.320198
0.320000,957,-6.744317,8.047063
0.320000,958,5.109004,-4.416747
0.320000,959,6.669873,4.635235
0.320000,960,2.597372,-7.188315
0.320000,961,2.390889,6.304316
0.320000,962,-4.735513,5.422838
0.320000,963,6.562753,0.910991
0.320000,964,-20.262330,21.560527
0.320000,965,-2.622675,-9.125384
0.320000,966,-7.921488,-8.205819
0.320000,967,-3.532268,8.736906
0.320000,968,6.260896,9.166988
0.320000,969,-6.822122,8.208733
0.320000,970,-7.729837,-0.092583
0.320000,971,-8.143643,8.104601
0.320000,972,-2.527012,7.472376
0.320000,973,2.347760,5.032348
0.320000,974,-3.818862,-5.684019
0.320000,975,-3.181174,-6.973457
0.320000,976,1.220968,8.964077
0.320000,977,7.672254,1.893746
0.320000,978,2.630642,27.524553
0.320000,979,-8.926590,-0.624161
0.320000,980,-12.166311,46.323383
0.320000,981,-4.702876,3.203006
0.320000,982,2.996049,-6.366119
0.320000,983,-2.520182,-3.441911
0.320000,984,-6.286936,1.349142
0.320000,985,0.988542,-9.209062
0.320000,986,6.361532,0.110606
0.320000,987,4.374667,7.085303
0.320000,988,-9.529039,-8.341066
0.320000,989,1.098238,3.747300
0.320000,990,0.300347,14.134679
0.320000,991,7.972306,-11.148558
0.320000,992,1.245232,-1.917463
0.320000,993,-3.194149,-3.374946
0.320000,994,-8.902397,-2.166402
0.320000,995,0.553225,4.939314
0.320000,996,0.612730,-3.703634
0.320000,997,-7.555047,-8.447644
0.320000,998,-7.165401,-2.402186
0.320000,999,11.272846,3.197104
0.330000,0,7.339204,5.536897
0.330000,1,4.349472,1.842235
0.330000,2,-9.026338,-1.959053
0.330000,3,9.026918,9.000419
0.330000,4,-8.017645,8.243906
0.330000,5,-7.284547,-2.358694
0.330000,6,5.399079,9.532709
0.330000,7,-2.530288,1.774499
0.330000,8,1.850338,-0.692435
0.330000,9,-7.162649,7.930945
0.330000,10,168.684728,166.490726
0.330000,11,-9.591267,-0.032385
0.330000,12,2.274430,-4.707376
0.330000,13,-2.842461,-6.428206
0.330000,14,8.235044,-2.696385
0.330000,15,-6.295425,-1.854889
0.330000,16,9.486377,-1.542945
0.330000,17,-8.421515,0.324242
0.330000,18,6.723058,7.727582
0.330000,19,5.980278,1.501231
0.330000,20,8.012828,6.734678
0.330000,21,0.970367,2.180266
0.330000,22,6.964340,3.516478
0.330000,23,-5.832514,-2.688970
0.330000,24,-4.655474,-5.960530
0.330000,25,-1.777861,-6.160676
0.330000,26,8.515832,8.875245
0.330000,27,-4.722677,5.438248
0.330000,28,-8.909501,4.211692
0.330000,29,8.969443,0.097296
0.330000,30,-9.360776,15.473386
0.330000,31,-1.162868,-7.364924
0.330000,32,4.329247,15.424060
0.330000,33,0.319693,-3.788573
0.330000,34,-7.795574,4.313671
0.330000,35,-8.920846,4.969846
0.330000,36,-2.745974,6.040904
0.330000,37,6.576825,-9.067992
0.330000,38,4.362296,8.746702
0.330000,39,-8.798993,-3.291474
0.330000,40,7.874103,5.603674
0.330000,41,1.276390,-0.165501
0.330000,42,0.826595,4.889027
0.330000,43,4.251808,-3.358522
0.330000,44,-8.616242,-6.749386
0.330000,45,-6.379894,-8.323061
0.330000,46,-0.840579,-5.026713
0.330000,47,-5.883802,-0.957626
0.330000,48,-3.112921,-7.230552
0.330000,49,-1.825592,-6.820191
0.330000,50,2.419342,-1.683908
0.330000,51,4.752754,9.252298
0.330000,52,-2.988512,7.817339
0.330000,53,1.909012,9.298261
0.330000,54,-3.980635,-8.020982
0.330000,55,-8.555701,-3.263082
0.330000,56,-8.686274,3.335391
0.330000,57,6.913693,-3.792898
0.330000,58,9.374484,14.842149
0.330000,59,-11.293238,-3.528763
0.330000,60,1.732585,1.410228
0.330000,61,-2.802896,7.800608
0.330000,62,-7.019112,5.387849
0.330000,63,-0.702600,-15.169596
0.330000,64,1.432948,-0.506474
0.330000,65,2.126310,-1.432605
0.330000,66,6.091059,-0.163371
0.330000,67,-17.119060,1.544896
0.330000,68,2.557882,0.518930
0.330000,69,7.564657,8.219992
0.330000,70,8.238191,-5.614401
0.330000,71,-5.060855,3.736774
0.330000,72,-2.502412,-3.202427
0.330000,73,4.418191,-5.253325
0.330000,74,-7.226965,1.328882
0.330000,75,2.016064,-1.152135
0.330000,76,-2.309708,-8.532047
0.330000,77,6.309676,7.016320
0.330000,78,-5.316568,-8.256868
0.330000,79,1.626608,-3.616851
0.330000,80,-8.449195,3.128080
0.330000,81,-5.906834,-8.159007
0.330000,82,9.376750,-9.428195
0.330000,83,-0.722254,-3.136685
0.330000,84,4.183624,8.164466
0.330000,85,6.858513,1.602166
0.330000,86,7.807759,-6.370801
0.330000,87,-2.416639,-3.178101
0.330000,88,-5.269287,-25.282844
0.330000,89,-4.527292,2.952747
0.330000,90,3.664547,-5.674137
0.330000,91,-8.925723,3.392158
0.330000,92,5.466968,6.499015
0.330000,93,-5.305901,-7.434151
0.330000,94,5.837878,-9.065686
0.330000,95,6.104150,7.070942
0.330000,96,-7.599569,0.545044
0.330000,97,-8.560751,2.350871
0.330000,98,3.709918,-0.508261
0.330000,99,7.922313,-3.892729
0.330000,100,-7.802363,16.057597
0.330000,101,-3.816156,3.929293
0.330000,102,-1.783754,-5.096539
0.330000,103,-5.233779,-8.773967
0.330000,104,-0.899226,-9.643187
0.330000,105,2.664307,-5.310301
0.330000,106,-0.053947,-2.532824
0.330000,107,4.643699,6.202569
0.330000,108,3.584245,6.963004
0.330000,109,-1.476669,-5.589665
0.330000,110,4.020785,7.972063
0.330000,111,-6.820623,-7.537147
0.330000,112,-3.754603,2.197534
0.330000,113,4.624195,1.163882
0.330000,114,1.525391,-1.758526
0.330000,115,0.878468,-8.575317
0.330000,116,-7.146065,-5.594294
0.330000,117,-9.062443,-2.295961
0.330000,118,-6.335960,-5.173695
0.330000,119,-7.055237,6.765200
0.330000,120,2.298106,-0.776965
0.330000,121,11.989161,7.000264
0.330000,122,-4.732994,-7.109917
0.330000,123,3.860819,7.057801
0.330000,124,5.277278,2.962908
0.330000,125,3.924546,-3.565417
0.330000,126,-0.974882,-5.155014
0.330000,127,-10.574994,3.436101
0.330000,128,-14.675936,-40.537915
0.330000,129,-1.307792,-5.658652
0.330000,130,6.845131,1.902800
0.330000,131,8.986748,-0.702389
0.330000,132,-16.328448,13.119356
0.330000,133,-66.687398,150.007227
0.330000,134,1.136415,-8.052024
0.330000,135,-7.787781,4.245590
0.330000,136,4.914099,145.723783
0.330000,137,1.986173,1.463574
0.330000,138,0.805798,9.355716
0.330000,139,-9.660052,0.988133
0.330000,140,4.683667,-3.667436
0.330000,141,-4.893870,4.975373
0.330000,142,-0.820469,3.435818
0.330000,143,-4.552606,-9.185474
0.330000,144,5.827327,-3.826032
0.330000,145,6.121175,5.852532
0.330000,146,5.805077,1.920780
0.330000,147,8.050158,-5.404599
0.330000,148,7.730278,-5.211154
0.330000,149,-6.855131,1.742422
0.330000,150,-2.370547,1.754179
0.330000,151,-8.050542,7.188979
0.330000,152,-6.103347,-3.457853
0.330000,153,2.428370,-5.654898
0.330000,154,-4.740715,-0.696063
0.330000,155,8.301922,0.434205
0.330000,156,-4.451120,3.957713
0.330000,157,8.147324,-4.121567
0.330000,158,6.686237,-2.419004
0.330000,159,-6.689224,3.112831
0.330000,160,-2.023078,-1.387523
0.330000,161,-3.345238,4.483598
0.330000,162,11.430861,-5.549521
0.330000,163,9.137862,-6.118076
0.330000,164,-0.727978,2.571254
0.330000,165,-4.568128,-3.807459
0.330000,166,9.106141,6.917738
0.330000,167,22.696120,-5.341910
0.330000,168,8.922039,0.465917
0.330000,169,5.116954,-9.522302
0.330000,170,-3.029974,-11.771241
0.330000,171,-8.220411,-0.359867
0.330000,172,-1.694837,-5.290962
0.330000,173,-4.008046,-7.020531
0.330000,174,9.211984,1.632597
0.330000,175,-10.483667,-1.009628
0.330000,176,-1.447572,-2.794911
0.330000,177,4.517393,1.309797
0.330000,178,-7.537044,5.612303
0.330000,179,-6.075231,-2.106803
0.330000,180,-1.908146,-2.643050
0.330000,181,9.146342,-7.482637
0.330000,182,-4.321006,-0.769137
0.330000,183,-4.950741,2.849766
0.330000,184,1.330000,-8.904310
0.330000,185,-6.786805,2.529020
0.330000,186,8.377951,6.665055
0.330000,187,-0.900368,-6.519367
0.330000,188,34.906448,-66.895350
0.330000,189,29.059077,-4.265686
0.330000,190,1.164003,-8.111862
0.330000,191,7.571906,-3.132255
0.330000,192,-6.148085,4.765261
0.330000,193,10.213388,-5.214234
0.330000,194,8.977824,3.409707
0.330000,195,2.804605,5.033637
0.330000,196,-1.337440,-8.508128
0.330000,197,-4.583538,8.638179
0.330000,198,9.202490,-3.929316
0.330000,199,-8.559550,-4.509187
0.330000,200,6.527614,-9.293938
0.330000,201,-2.359973,4.450522
0.330000,202,7.841748,10.369577
0.330000,203,9.880650,8.141027
0.330000,204,-4.604934,-8.878758
0.330000,205,-1.220431,5.924189
0.330000,206,19.350694,11.313076
0.330000,207,-7.783238,-6.356977
0.330000,208,-1.033222,8.312825
0.330000,209,-2.317946,-8.032929
0.330000,210,2.618985,-4.946967
0.330000,211,-1.112210,6.143544
0.330000,212,7.107551,-7.596774
0.330000,213,4.304584,-4.822548
0.330000,214,-3.473749,3.692947
0.330000,215,-1.148496,-2.139777
0.330000,216,-9.262111,-6.812743
0.330000,217,6.768061,1.079990
0.330000,218,-0.155791,5.813662
0.330000,219,-7.152772,-3.167329
0.330000,220,-26.119819,17.488365
0.330000,221,6.777707,-7.725020
0.330000,222,-5.646311,5.209865
0.330000,223,8.331064,9.217902
0.330000,224,8.262119,-3.751225
0.330000,225,2.522271,-0.762932
0.330000,226,-2.592399,3.829982
0.330000,227,4.796488,4.587221
0.330000,228,-9.703708,-4.942563
0.330000,229,6.143296,-4.875664
0.330000,230,1.931098,4.704000
0.330000,231,2.326528,-8.893797
0.330000,232,-5.552835,2.756337
0.330000,233,6.185124,0.797754
0.330000,234,-5.040777,-3.594871
0.330000,235,2.310062,-7.062511
0.330000,236,5.871105,8.261672
0.330000,237,-0.007798,-4.323804
0.330000,238,-8.125612,-1.390217
0.330000,239,2.858276,3.947507
0.330000,240,11.740475,-10.877869
0.330000,241,-4.177406,-4.978118
0.330000,242,2.706307,5.496223
0.330000,243,10.532628,-3.758456
0.330000,244,8.713324,7.672047
0.330000,245,-5.273205,19.191392
0.330000,246,8.798765,8.582903
0.330000,247,8.604274,-2.326643
0.330000,248,1.283050,-6.708396
0.330000,249,41.543717,69.963043
0.330000,250,-2.818408,-2.933546
0.330000,251,7.192722,-4.652893
0.330000,252,5.896947,5.073618
0.330000,253,4.788593,0.246004
0.330000,254,6.316743,8.501877
0.330000,255,-7.022982,-7.368502
0.330000,256,24.639076,-35.243454
0.330000,257,7.922348,3.627709
0.330000,258,-1.172601,6.319720
0.330000,259,0.281929,-5.795127
0.330000,260,6.623669,-8.433337
0.330000,261,-26.033730,-17.018221
0.330000,262,-3.892076,9.376010
0.330000,263,2.709217,7.045056
0.330000,264,6.650728,1.535254
0.330000,265,6.969214,2.121284
